taxon_id	ancestor_id	depth	ancestor_rank	ancestor_name
NCBITaxon:9741	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9741	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9741	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9741	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9741	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9741	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9741	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9741	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9741	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9741	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9741	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9741	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9741	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9741	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9741	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9741	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9741	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9741	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9741	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9741	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9741	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9741	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9741	NCBITaxon:9740	1	family	Phocoenidae
NCBITaxon:9741	NCBITaxon:9741	0	genus	Phocoena
NCBITaxon:9742	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9742	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9742	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9742	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9742	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9742	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9742	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9742	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9742	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9742	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9742	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9742	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9742	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9742	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9742	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9742	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9742	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9742	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9742	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9742	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9742	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9742	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9742	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9742	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9742	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9742	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9742	NCBITaxon:9740	2	family	Phocoenidae
NCBITaxon:9742	NCBITaxon:9741	1	genus	Phocoena
NCBITaxon:9742	NCBITaxon:9742	0	species	Phocoena phocoena
NCBITaxon:9743	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9743	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9743	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9743	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9743	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9743	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9743	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9743	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9743	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9743	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9743	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9743	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9743	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9743	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9743	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9743	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9743	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9743	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9743	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9743	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9743	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9743	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9743	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9743	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9743	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9743	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9743	NCBITaxon:9740	1	family	Phocoenidae
NCBITaxon:9743	NCBITaxon:9743	0	genus	Phocoenoides
NCBITaxon:9744	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9744	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9744	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9744	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9744	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9744	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9744	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9744	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9744	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9744	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9744	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9744	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9744	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9744	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9744	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9744	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9744	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9744	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9744	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9744	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9744	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9744	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9744	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9744	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9744	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9744	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9744	NCBITaxon:9740	2	family	Phocoenidae
NCBITaxon:9744	NCBITaxon:9743	1	genus	Phocoenoides
NCBITaxon:9744	NCBITaxon:9744	0	species	Phocoenoides dalli
NCBITaxon:9747	NCBITaxon:117570	15	clade	Teleostomi
NCBITaxon:9747	NCBITaxon:117571	14	clade	Euteleostomi
NCBITaxon:9747	NCBITaxon:131567	26	cellular root	cellular organisms
NCBITaxon:9747	NCBITaxon:1338369	12	clade	Dipnotetrapodomorpha
NCBITaxon:9747	NCBITaxon:1437010	6	clade	Boreoeutheria
NCBITaxon:9747	NCBITaxon:2653789	3	suborder	Whippomorpha
NCBITaxon:9747	NCBITaxon:2759	25	domain	Eukaryota
NCBITaxon:9747	NCBITaxon:314145	5	superorder	Laurasiatheria
NCBITaxon:9747	NCBITaxon:32523	11	clade	Tetrapoda
NCBITaxon:9747	NCBITaxon:32524	10	clade	Amniota
NCBITaxon:9747	NCBITaxon:32525	8	clade	Theria
NCBITaxon:9747	NCBITaxon:33154	24	clade	Opisthokonta
NCBITaxon:9747	NCBITaxon:33208	23	kingdom	Metazoa
NCBITaxon:9747	NCBITaxon:33213	21	clade	Bilateria
NCBITaxon:9747	NCBITaxon:33511	20	clade	Deuterostomia
NCBITaxon:9747	NCBITaxon:40674	9	class	Mammalia
NCBITaxon:9747	NCBITaxon:6072	22	clade	Eumetazoa
NCBITaxon:9747	NCBITaxon:7711	19	phylum	Chordata
NCBITaxon:9747	NCBITaxon:7742	17	clade	Vertebrata
NCBITaxon:9747	NCBITaxon:7776	16	clade	Gnathostomata
NCBITaxon:9747	NCBITaxon:8287	13	superclass	Sarcopterygii
NCBITaxon:9747	NCBITaxon:89593	18	subphylum	Craniata
NCBITaxon:9747	NCBITaxon:91561	4	order	Artiodactyla
NCBITaxon:9747	NCBITaxon:9347	7	clade	Eutheria
NCBITaxon:9747	NCBITaxon:9721	2	infraorder	Cetacea
NCBITaxon:9747	NCBITaxon:9722	1	parvorder	Odontoceti
NCBITaxon:9747	NCBITaxon:9747	0	family	Monodontidae
NCBITaxon:9748	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9748	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9748	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9748	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9748	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9748	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9748	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9748	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9748	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9748	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9748	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9748	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9748	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9748	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9748	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9748	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9748	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9748	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9748	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9748	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9748	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9748	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9748	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9748	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9748	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9748	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9748	NCBITaxon:9747	1	family	Monodontidae
NCBITaxon:9748	NCBITaxon:9748	0	genus	Delphinapterus
NCBITaxon:9749	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9749	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9749	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9749	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9749	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9749	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9749	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9749	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9749	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9749	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9749	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9749	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9749	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9749	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9749	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9749	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9749	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9749	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9749	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9749	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9749	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9749	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9749	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9749	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9749	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9749	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9749	NCBITaxon:9747	2	family	Monodontidae
NCBITaxon:9749	NCBITaxon:9748	1	genus	Delphinapterus
NCBITaxon:9749	NCBITaxon:9749	0	species	Delphinapterus leucas
NCBITaxon:9750	NCBITaxon:117570	15	clade	Teleostomi
NCBITaxon:9750	NCBITaxon:117571	14	clade	Euteleostomi
NCBITaxon:9750	NCBITaxon:131567	26	cellular root	cellular organisms
NCBITaxon:9750	NCBITaxon:1338369	12	clade	Dipnotetrapodomorpha
NCBITaxon:9750	NCBITaxon:1437010	6	clade	Boreoeutheria
NCBITaxon:9750	NCBITaxon:2653789	3	suborder	Whippomorpha
NCBITaxon:9750	NCBITaxon:2759	25	domain	Eukaryota
NCBITaxon:9750	NCBITaxon:314145	5	superorder	Laurasiatheria
NCBITaxon:9750	NCBITaxon:32523	11	clade	Tetrapoda
NCBITaxon:9750	NCBITaxon:32524	10	clade	Amniota
NCBITaxon:9750	NCBITaxon:32525	8	clade	Theria
NCBITaxon:9750	NCBITaxon:33154	24	clade	Opisthokonta
NCBITaxon:9750	NCBITaxon:33208	23	kingdom	Metazoa
NCBITaxon:9750	NCBITaxon:33213	21	clade	Bilateria
NCBITaxon:9750	NCBITaxon:33511	20	clade	Deuterostomia
NCBITaxon:9750	NCBITaxon:40674	9	class	Mammalia
NCBITaxon:9750	NCBITaxon:6072	22	clade	Eumetazoa
NCBITaxon:9750	NCBITaxon:7711	19	phylum	Chordata
NCBITaxon:9750	NCBITaxon:7742	17	clade	Vertebrata
NCBITaxon:9750	NCBITaxon:7776	16	clade	Gnathostomata
NCBITaxon:9750	NCBITaxon:8287	13	superclass	Sarcopterygii
NCBITaxon:9750	NCBITaxon:89593	18	subphylum	Craniata
NCBITaxon:9750	NCBITaxon:91561	4	order	Artiodactyla
NCBITaxon:9750	NCBITaxon:9347	7	clade	Eutheria
NCBITaxon:9750	NCBITaxon:9721	2	infraorder	Cetacea
NCBITaxon:9750	NCBITaxon:9722	1	parvorder	Odontoceti
NCBITaxon:9750	NCBITaxon:9750	0	family	Physeteridae
NCBITaxon:9751	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9751	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9751	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9751	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9751	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9751	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9751	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9751	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9751	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9751	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9751	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9751	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9751	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9751	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9751	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9751	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9751	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9751	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9751	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9751	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9751	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9751	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9751	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9751	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9751	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9751	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9751	NCBITaxon:9750	1	family	Physeteridae
NCBITaxon:9751	NCBITaxon:9751	0	genus	Kogia
NCBITaxon:9752	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9752	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9752	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9752	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9752	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9752	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9752	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9752	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9752	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9752	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9752	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9752	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9752	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9752	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9752	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9752	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9752	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9752	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9752	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9752	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9752	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9752	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9752	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9752	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9752	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9752	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9752	NCBITaxon:9750	2	family	Physeteridae
NCBITaxon:9752	NCBITaxon:9751	1	genus	Kogia
NCBITaxon:9752	NCBITaxon:9752	0	species	Kogia sima
NCBITaxon:9753	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9753	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9753	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9753	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9753	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9753	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9753	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9753	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9753	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9753	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9753	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9753	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9753	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9753	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9753	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9753	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9753	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9753	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9753	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9753	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9753	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9753	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9753	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9753	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9753	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9753	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9753	NCBITaxon:9750	1	family	Physeteridae
NCBITaxon:9753	NCBITaxon:9753	0	genus	Physeter
NCBITaxon:9755	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9755	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9755	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9755	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9755	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9755	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9755	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9755	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9755	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9755	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9755	NCBITaxon:32525	10	clade	Theria
NCBITaxon:9755	NCBITaxon:33154	26	clade	Opisthokonta
NCBITaxon:9755	NCBITaxon:33208	25	kingdom	Metazoa
NCBITaxon:9755	NCBITaxon:33213	23	clade	Bilateria
NCBITaxon:9755	NCBITaxon:33511	22	clade	Deuterostomia
NCBITaxon:9755	NCBITaxon:40674	11	class	Mammalia
NCBITaxon:9755	NCBITaxon:6072	24	clade	Eumetazoa
NCBITaxon:9755	NCBITaxon:7711	21	phylum	Chordata
NCBITaxon:9755	NCBITaxon:7742	19	clade	Vertebrata
NCBITaxon:9755	NCBITaxon:7776	18	clade	Gnathostomata
NCBITaxon:9755	NCBITaxon:8287	15	superclass	Sarcopterygii
NCBITaxon:9755	NCBITaxon:89593	20	subphylum	Craniata
NCBITaxon:9755	NCBITaxon:91561	6	order	Artiodactyla
NCBITaxon:9755	NCBITaxon:9347	9	clade	Eutheria
NCBITaxon:9755	NCBITaxon:9721	4	infraorder	Cetacea
NCBITaxon:9755	NCBITaxon:9722	3	parvorder	Odontoceti
NCBITaxon:9755	NCBITaxon:9750	2	family	Physeteridae
NCBITaxon:9755	NCBITaxon:9753	1	genus	Physeter
NCBITaxon:9755	NCBITaxon:9755	0	species	Physeter macrocephalus
NCBITaxon:9756	NCBITaxon:117570	15	clade	Teleostomi
NCBITaxon:9756	NCBITaxon:117571	14	clade	Euteleostomi
NCBITaxon:9756	NCBITaxon:131567	26	cellular root	cellular organisms
NCBITaxon:9756	NCBITaxon:1338369	12	clade	Dipnotetrapodomorpha
NCBITaxon:9756	NCBITaxon:1437010	6	clade	Boreoeutheria
NCBITaxon:9756	NCBITaxon:2653789	3	suborder	Whippomorpha
NCBITaxon:9756	NCBITaxon:2759	25	domain	Eukaryota
NCBITaxon:9756	NCBITaxon:314145	5	superorder	Laurasiatheria
NCBITaxon:9756	NCBITaxon:32523	11	clade	Tetrapoda
NCBITaxon:9756	NCBITaxon:32524	10	clade	Amniota
NCBITaxon:9756	NCBITaxon:32525	8	clade	Theria
NCBITaxon:9756	NCBITaxon:33154	24	clade	Opisthokonta
NCBITaxon:9756	NCBITaxon:33208	23	kingdom	Metazoa
NCBITaxon:9756	NCBITaxon:33213	21	clade	Bilateria
NCBITaxon:9756	NCBITaxon:33511	20	clade	Deuterostomia
NCBITaxon:9756	NCBITaxon:40674	9	class	Mammalia
NCBITaxon:9756	NCBITaxon:6072	22	clade	Eumetazoa
NCBITaxon:9756	NCBITaxon:7711	19	phylum	Chordata
NCBITaxon:9756	NCBITaxon:7742	17	clade	Vertebrata
NCBITaxon:9756	NCBITaxon:7776	16	clade	Gnathostomata
NCBITaxon:9756	NCBITaxon:8287	13	superclass	Sarcopterygii
NCBITaxon:9756	NCBITaxon:89593	18	subphylum	Craniata
NCBITaxon:9756	NCBITaxon:91561	4	order	Artiodactyla
NCBITaxon:9756	NCBITaxon:9347	7	clade	Eutheria
NCBITaxon:9756	NCBITaxon:9721	2	infraorder	Cetacea
NCBITaxon:9756	NCBITaxon:9722	1	parvorder	Odontoceti
NCBITaxon:9756	NCBITaxon:9756	0	family	Ziphiidae
NCBITaxon:9759	NCBITaxon:117570	16	clade	Teleostomi
NCBITaxon:9759	NCBITaxon:117571	15	clade	Euteleostomi
NCBITaxon:9759	NCBITaxon:131567	27	cellular root	cellular organisms
NCBITaxon:9759	NCBITaxon:1338369	13	clade	Dipnotetrapodomorpha
NCBITaxon:9759	NCBITaxon:1437010	7	clade	Boreoeutheria
NCBITaxon:9759	NCBITaxon:2653789	4	suborder	Whippomorpha
NCBITaxon:9759	NCBITaxon:2759	26	domain	Eukaryota
NCBITaxon:9759	NCBITaxon:314145	6	superorder	Laurasiatheria
NCBITaxon:9759	NCBITaxon:32523	12	clade	Tetrapoda
NCBITaxon:9759	NCBITaxon:32524	11	clade	Amniota
NCBITaxon:9759	NCBITaxon:32525	9	clade	Theria
NCBITaxon:9759	NCBITaxon:33154	25	clade	Opisthokonta
NCBITaxon:9759	NCBITaxon:33208	24	kingdom	Metazoa
NCBITaxon:9759	NCBITaxon:33213	22	clade	Bilateria
NCBITaxon:9759	NCBITaxon:33511	21	clade	Deuterostomia
NCBITaxon:9759	NCBITaxon:40674	10	class	Mammalia
NCBITaxon:9759	NCBITaxon:6072	23	clade	Eumetazoa
NCBITaxon:9759	NCBITaxon:7711	20	phylum	Chordata
NCBITaxon:9759	NCBITaxon:7742	18	clade	Vertebrata
NCBITaxon:9759	NCBITaxon:7776	17	clade	Gnathostomata
NCBITaxon:9759	NCBITaxon:8287	14	superclass	Sarcopterygii
NCBITaxon:9759	NCBITaxon:89593	19	subphylum	Craniata
NCBITaxon:9759	NCBITaxon:91561	5	order	Artiodactyla
NCBITaxon:9759	NCBITaxon:9347	8	clade	Eutheria
NCBITaxon:9759	NCBITaxon:9721	3	infraorder	Cetacea
NCBITaxon:9759	NCBITaxon:9722	2	parvorder	Odontoceti
NCBITaxon:9759	NCBITaxon:9756	1	family	Ziphiidae
NCBITaxon:9759	NCBITaxon:9759	0	genus	Ziphius
NCBITaxon:9760	NCBITaxon:117570	17	clade	Teleostomi
NCBITaxon:9760	NCBITaxon:117571	16	clade	Euteleostomi
NCBITaxon:9760	NCBITaxon:131567	28	cellular root	cellular organisms
NCBITaxon:9760	NCBITaxon:1338369	14	clade	Dipnotetrapodomorpha
NCBITaxon:9760	NCBITaxon:1437010	8	clade	Boreoeutheria
NCBITaxon:9760	NCBITaxon:2653789	5	suborder	Whippomorpha
NCBITaxon:9760	NCBITaxon:2759	27	domain	Eukaryota
NCBITaxon:9760	NCBITaxon:314145	7	superorder	Laurasiatheria
NCBITaxon:9760	NCBITaxon:32523	13	clade	Tetrapoda
NCBITaxon:9760	NCBITaxon:32524	12	clade	Amniota
NCBITaxon:9760	NCBITaxon:32525	10	clade	Theria
